episode,train_return,steps,epsilon,q_rows,eval_winrate,eval_return
1571,110.8094,9,0.060916,329,,
1572,110.7965,9,0.060891,329,,
1573,110.9993,9,0.060867,329,,
1574,111.2709,9,0.060842,329,,
1575,111.0739,9,0.060818,329,,
1576,111.5414,12,0.060786,329,,
1577,111.1856,10,0.060759,329,,
1578,112.1049,11,0.060729,329,,
1579,109.5175,11,0.060700,329,,
1580,111.0153,9,0.060676,329,,
1581,110.8675,9,0.060652,329,,
1582,111.7666,10,0.060625,329,,
1583,110.4231,10,0.060598,329,,
1584,110.9983,9,0.060575,329,,
1585,110.8081,9,0.060551,329,,
1586,111.5461,10,0.060525,329,,
1587,110.8200,9,0.060501,329,,
1588,110.9927,9,0.060477,329,,
1589,111.3889,13,0.060443,329,,
1590,111.0312,9,0.060420,329,,
1591,110.9981,9,0.060396,329,,
1592,110.9427,9,0.060373,329,,
1593,111.0492,9,0.060350,329,,
1594,110.8440,9,0.060326,329,,
1595,110.5474,10,0.060301,329,,
1596,110.8621,9,0.060278,329,,
1597,111.0321,9,0.060254,329,,
1598,110.8506,9,0.060231,329,,
1599,111.4405,10,0.060206,329,,
1600,108.8488,10,0.060180,329,1.0000,110.9998
1601,110.9006,9,0.060157,329,,
1602,111.0015,9,0.060135,329,,
1603,111.0750,9,0.060112,329,,
1604,111.0950,9,0.060089,329,,
1605,110.8668,9,0.060066,329,,
1606,110.8851,9,0.060044,329,,
1607,110.7876,10,0.060019,329,,
1608,110.9080,10,0.059994,329,,
1609,111.1351,9,0.059971,329,,
1610,111.0224,9,0.059949,329,,
1611,110.8707,10,0.059924,329,,
1612,109.5222,9,0.059902,329,,
1613,110.6184,9,0.059880,329,,
1614,110.9814,9,0.059857,329,,
1615,110.7211,9,0.059835,329,,
1616,109.6288,13,0.059803,329,,
1617,110.8838,9,0.059781,329,,
1618,110.8663,9,0.059759,329,,
1619,110.7758,9,0.059737,329,,
1620,110.8893,9,0.059715,329,,
1621,107.8175,12,0.059686,329,,
1622,110.9006,9,0.059665,329,,
1623,110.8028,9,0.059643,329,,
1624,110.9279,9,0.059621,329,,
1625,112.0688,11,0.059595,329,,
1626,111.0530,9,0.059573,329,,
1627,109.1124,10,0.059549,329,,
1628,111.0195,9,0.059528,329,,
1629,111.1819,9,0.059506,329,,
1630,110.8899,10,0.059483,329,,
1631,110.6860,9,0.059461,329,,
1632,111.2558,9,0.059440,329,,
1633,110.7859,9,0.059419,329,,
1634,110.8699,10,0.059395,329,,
1635,110.8650,9,0.059374,329,,
1636,111.0622,9,0.059353,329,,
1637,110.9045,9,0.059332,329,,
1638,110.8741,9,0.059311,329,,
1639,111.2415,10,0.059288,329,,
1640,110.8260,9,0.059267,329,,
1641,109.1411,10,0.059244,329,,
1642,111.1029,9,0.059223,329,,
1643,110.8216,9,0.059202,329,,
1644,109.9108,13,0.059173,329,,
1645,111.6718,10,0.059150,329,,
1646,110.9291,10,0.059127,329,,
1647,110.8756,9,0.059106,329,,
1648,110.8079,9,0.059086,329,,
1649,111.3881,10,0.059063,329,,
1650,111.0680,9,0.059043,329,1.0000,111.0111
1651,110.8973,9,0.059022,329,,
1652,111.0610,9,0.059002,329,,
1653,110.9080,9,0.058982,329,,
1654,110.8738,9,0.058962,329,,
1655,110.8337,9,0.058942,329,,
1656,111.2677,10,0.058919,329,,
1657,111.0434,10,0.058897,329,,
1658,110.8305,9,0.058877,329,,
1659,111.0415,9,0.058857,329,,
1660,110.8800,10,0.058835,329,,
1661,110.9942,9,0.058815,329,,
1662,111.5345,10,0.058793,329,,
1663,109.6568,8,0.058775,329,,
1664,111.0603,9,0.058756,329,,
1665,111.0750,9,0.058736,329,,
1666,111.1649,9,0.058716,329,,
1667,110.9747,9,0.058697,329,,
1668,112.0805,10,0.058675,329,,
1669,110.8282,9,0.058656,329,,
1670,110.7709,9,0.058636,329,,
1671,110.9547,9,0.058617,329,,
1672,111.0585,9,0.058597,329,,
1673,111.2250,10,0.058576,329,,
1674,111.1092,9,0.058557,329,,
1675,110.8513,9,0.058537,329,,
1676,111.4581,10,0.058516,329,,
1677,110.8568,9,0.058497,329,,
1678,111.0153,11,0.058474,329,,
1679,111.2031,9,0.058455,329,,
1680,110.8466,9,0.058436,329,,
1681,110.8995,9,0.058417,329,,
1682,111.3704,12,0.058391,329,,
1683,111.0018,9,0.058373,329,,
1684,110.7790,9,0.058354,329,,
1685,110.9337,11,0.058331,329,,
1686,111.1637,10,0.058310,329,,
1687,111.0657,9,0.058291,329,,
1688,110.9885,9,0.058273,329,,
1689,110.7946,9,0.058254,329,,
1690,110.8898,9,0.058236,329,,
1691,111.0926,9,0.058217,329,,
1692,110.9969,9,0.058199,329,,
1693,110.9979,9,0.058180,329,,
1694,110.9901,9,0.058162,329,,
1695,110.8665,9,0.058143,329,,
1696,111.2614,9,0.058125,329,,
1697,110.8246,9,0.058107,329,,
1698,110.9028,9,0.058089,329,,
1699,111.1722,10,0.058068,329,,
1700,110.9150,11,0.058046,329,1.0000,110.9379
1701,110.9455,10,0.058026,329,,
1702,111.0627,9,0.058008,329,,
1703,111.0221,9,0.057990,329,,
1704,111.0094,9,0.057972,329,,
1705,111.0118,9,0.057954,329,,
1706,111.0230,9,0.057936,329,,
1707,108.2263,11,0.057915,329,,
1708,111.0183,11,0.057893,329,,
1709,111.0698,9,0.057875,329,,
1710,111.1228,9,0.057857,329,,
1711,110.8433,9,0.057840,329,,
1712,110.8549,9,0.057822,329,,
1713,110.9912,9,0.057805,329,,
1714,110.9053,9,0.057787,329,,
1715,110.9807,9,0.057770,329,,
1716,110.9130,9,0.057752,329,,
1717,110.8688,9,0.057735,329,,
1718,111.0858,9,0.057717,329,,
1719,111.7529,10,0.057698,329,,
1720,110.7942,11,0.057677,329,,
1721,111.1896,9,0.057660,329,,
1722,110.8222,9,0.057642,329,,
1723,110.8536,9,0.057625,329,,
1724,111.0825,9,0.057608,329,,
1725,110.8400,9,0.057591,329,,
1726,111.0482,9,0.057574,329,,
1727,110.6517,9,0.057557,329,,
1728,110.7658,9,0.057540,329,,
1729,110.8845,9,0.057523,329,,
1730,110.9776,9,0.057506,329,,
1731,110.8104,10,0.057487,329,,
1732,107.2230,13,0.057463,329,,
1733,110.0627,11,0.057443,329,,
1734,110.7801,10,0.057424,329,,
1735,110.8675,9,0.057407,329,,
1736,110.8763,9,0.057391,329,,
1737,110.9263,9,0.057374,329,,
1738,110.7629,9,0.057357,329,,
1739,111.6132,12,0.057335,329,,
1740,110.8785,9,0.057319,329,,
1741,110.8583,9,0.057302,329,,
1742,110.8637,9,0.057286,329,,
1743,110.7906,9,0.057270,329,,
1744,110.8096,11,0.057250,329,,
1745,110.0231,10,0.057232,329,,
1746,111.2602,9,0.057215,329,,
1747,110.7999,9,0.057199,329,,
1748,110.8229,9,0.057183,329,,
1749,110.8367,9,0.057167,329,,
1750,110.7877,9,0.057151,329,1.0000,110.9586
1751,110.8506,9,0.057135,329,,
1752,110.8992,10,0.057117,329,,
1753,111.4220,9,0.057101,329,,
1754,110.8865,10,0.057083,329,,
1755,109.4640,8,0.057069,329,,
1756,110.9177,9,0.057053,329,,
1757,110.8650,9,0.057037,329,,
1758,107.4584,10,0.057020,329,,
1759,110.8476,9,0.057004,329,,
1760,110.8505,9,0.056988,329,,
1761,110.8903,9,0.056972,329,,
1762,110.8702,9,0.056957,329,,
1763,110.8536,9,0.056941,329,,
1764,111.7103,13,0.056919,329,,
1765,111.0107,9,0.056903,329,,
1766,110.8079,9,0.056888,329,,
1767,110.8315,9,0.056872,329,,
1768,110.8440,9,0.056857,329,,
1769,110.8160,9,0.056841,329,,
1770,109.7598,13,0.056819,329,,
1771,110.3737,11,0.056800,329,,
1772,110.9168,9,0.056785,329,,
1773,110.9528,11,0.056766,329,,
1774,110.8270,9,0.056751,329,,
1775,110.8285,9,0.056736,329,,
1776,110.8853,9,0.056721,329,,
1777,110.9921,9,0.056706,329,,
1778,108.8620,10,0.056689,329,,
1779,110.8690,9,0.056674,329,,
1780,110.9088,9,0.056659,329,,
1781,110.8311,9,0.056644,329,,
1782,110.7554,9,0.056629,329,,
1783,111.1005,9,0.056614,329,,
1784,110.8410,9,0.056599,329,,
1785,110.9951,9,0.056584,329,,
1786,110.9003,9,0.056570,329,,
1787,108.1119,11,0.056552,329,,
1788,110.8046,9,0.056537,329,,
1789,110.8681,9,0.056522,329,,
1790,111.7889,10,0.056506,329,,
1791,111.5703,10,0.056490,329,,
1792,110.8953,9,0.056475,329,,
1793,110.7775,12,0.056456,329,,
1794,111.1645,11,0.056438,329,,
1795,110.8758,9,0.056423,329,,
1796,110.4682,11,0.056406,329,,
1797,111.2540,9,0.056391,329,,
1798,111.6192,10,0.056375,329,,
1799,111.0452,9,0.056361,329,,
1800,111.0316,9,0.056347,329,1.0000,110.9286
1801,110.7374,10,0.056331,329,,
1802,110.8468,9,0.056317,329,,
1803,110.8243,9,0.056303,329,,
1804,110.9048,9,0.056288,329,,
1805,111.7753,10,0.056273,329,,
1806,109.6714,10,0.056257,329,,
1807,111.3039,9,0.056243,329,,
1808,111.2951,11,0.056226,329,,
1809,111.1895,9,0.056212,329,,
1810,110.9864,9,0.056198,329,,
1811,111.2397,9,0.056184,329,,
1812,110.8211,9,0.056170,329,,
1813,110.8270,11,0.056153,329,,
1814,110.9940,9,0.056139,329,,
1815,109.5971,10,0.056124,329,,
1816,111.2991,21,0.056092,329,,
1817,109.4171,8,0.056080,329,,
1818,107.9123,23,0.056045,329,,
1819,-106.1912,23,0.056010,329,,
1820,110.9480,10,0.055995,329,,
1821,111.5160,11,0.055979,329,,
1822,110.9784,10,0.055964,329,,
1823,101.6334,28,0.055922,330,,
1824,-106.3807,45,0.055856,330,,
1825,107.9305,28,0.055815,330,,
1826,111.2237,10,0.055801,330,,
1827,111.2045,9,0.055788,330,,
1828,110.2995,10,0.055773,330,,
1829,111.0562,9,0.055760,330,,
1830,111.2039,9,0.055747,330,,
1831,111.3447,9,0.055734,330,,
1832,111.1360,13,0.055716,330,,
1833,111.0386,9,0.055703,330,,
1834,110.8097,11,0.055687,330,,
1835,110.9962,9,0.055674,330,,
1836,111.0153,9,0.055662,330,,
1837,110.8805,9,0.055649,330,,
1838,112.7325,15,0.055628,330,,
1839,111.0589,9,0.055615,330,,
1840,111.1974,9,0.055602,330,,
1841,111.1788,9,0.055590,330,,
1842,111.0503,9,0.055577,330,,
1843,111.0533,10,0.055563,330,,
1844,110.8078,9,0.055551,330,,
1845,111.0321,9,0.055538,330,,
1846,111.0318,9,0.055526,330,,
1847,110.8955,9,0.055514,330,,
1848,109.5585,11,0.055498,330,,
1849,110.4559,10,0.055485,330,,
1850,110.7826,9,0.055472,330,1.0000,111.0160
1851,110.8331,9,0.055460,330,,
1852,109.4670,9,0.055448,330,,
1853,108.4927,10,0.055434,330,,
1854,110.8865,9,0.055422,330,,
1855,111.0994,9,0.055410,330,,
1856,108.1085,11,0.055395,330,,
1857,110.7966,9,0.055383,330,,
1858,110.8418,9,0.055371,330,,
1859,111.0018,9,0.055359,330,,
1860,111.0797,9,0.055347,330,,
1861,110.9257,10,0.055333,330,,
1862,110.8825,9,0.055321,330,,
1863,110.9171,10,0.055308,330,,
1864,110.8263,9,0.055296,330,,
1865,110.8112,10,0.055283,330,,
1866,111.2186,9,0.055271,330,,
1867,110.8588,9,0.055259,330,,
1868,110.8845,9,0.055247,330,,
1869,110.8433,9,0.055235,330,,
1870,110.8977,10,0.055222,330,,
1871,110.8871,9,0.055211,330,,
1872,111.0511,9,0.055199,330,,
1873,110.8136,9,0.055187,330,,
1874,110.8583,9,0.055176,330,,
1875,111.0658,9,0.055164,330,,
1876,109.8694,9,0.055152,330,,
1877,110.7706,9,0.055141,330,,
1878,110.9080,9,0.055129,330,,
1879,110.9417,10,0.055116,330,,
1880,110.8147,9,0.055105,330,,
1881,108.6227,9,0.055093,330,,
1882,110.8226,9,0.055082,330,,
1883,110.8400,9,0.055071,330,,
1884,110.8284,9,0.055059,330,,
1885,110.9555,9,0.055048,330,,
1886,110.9006,9,0.055037,330,,
1887,110.8905,9,0.055025,330,,
1888,110.9992,11,0.055011,330,,
1889,110.8400,9,0.055000,330,,
1890,110.9588,10,0.054988,330,,
1891,111.0777,10,0.054975,330,,
1892,110.8973,9,0.054964,330,,
1893,107.2589,10,0.054952,330,,
1894,110.8463,9,0.054940,330,,
1895,110.8608,9,0.054929,330,,
1896,111.4977,10,0.054917,330,,
1897,110.9881,9,0.054906,330,,
1898,111.0944,9,0.054895,330,,
1899,111.1943,9,0.054884,330,,
1900,111.0578,9,0.054873,330,1.0000,110.9478
1901,111.2265,9,0.054862,330,,
1902,111.2909,10,0.054850,330,,
1903,110.8703,9,0.054839,330,,
1904,106.5609,10,0.054827,330,,
1905,110.9812,9,0.054816,330,,
1906,111.5786,10,0.054804,330,,
1907,110.0675,10,0.054792,330,,
1908,109.4937,9,0.054781,330,,
1909,107.8176,10,0.054769,330,,
1910,110.7893,9,0.054759,330,,
1911,110.8380,9,0.054748,330,,
1912,110.8569,9,0.054737,330,,
1913,110.4060,11,0.054724,330,,
1914,110.9263,9,0.054714,330,,
1915,110.7503,11,0.054701,330,,
1916,105.1689,17,0.054681,330,,
1917,110.8741,9,0.054670,330,,
1918,110.2419,10,0.054659,330,,
1919,108.0940,11,0.054646,330,,
1920,110.8553,9,0.054635,330,,
1921,110.8212,9,0.054625,330,,
1922,111.0655,9,0.054615,330,,
1923,110.8825,9,0.054604,330,,
1924,111.0448,9,0.054594,330,,
1925,111.6021,10,0.054582,330,,
1926,111.0117,9,0.054572,330,,
1927,110.8568,9,0.054562,330,,
1928,110.8623,10,0.054550,330,,
1929,110.1802,11,0.054538,330,,
1930,110.8028,9,0.054528,330,,
1931,110.7554,9,0.054518,330,,
1932,111.5503,10,0.054506,330,,
1933,110.9387,9,0.054496,330,,
1934,110.9028,9,0.054486,330,,
1935,110.9344,10,0.054475,330,,
1936,110.8573,9,0.054465,330,,
1937,111.5580,10,0.054454,330,,
1938,106.8046,11,0.054441,330,,
1939,110.8278,9,0.054431,330,,
1940,110.8432,9,0.054421,330,,
1941,110.8028,9,0.054411,330,,
1942,110.8265,9,0.054402,330,,
1943,110.8046,9,0.054392,330,,
1944,108.0172,11,0.054380,330,,
1945,110.8657,9,0.054370,330,,
1946,111.0778,9,0.054360,330,,
1947,110.7023,10,0.054349,330,,
1948,110.8368,9,0.054339,330,,
1949,111.6008,10,0.054328,330,,
1950,111.0248,9,0.054319,330,1.0000,110.9988
1951,111.5899,10,0.054308,330,,
1952,110.8358,9,0.054298,330,,
1953,111.0044,9,0.054289,330,,
1954,110.9975,9,0.054279,330,,
1955,110.7556,10,0.054268,330,,
1956,110.8433,9,0.054259,330,,
1957,110.8870,11,0.054247,330,,
1958,110.8428,9,0.054237,330,,
1959,110.8483,9,0.054228,330,,
1960,111.0977,11,0.054216,330,,
1961,109.8341,9,0.054207,330,,
1962,106.6370,10,0.054196,330,,
1963,110.8473,9,0.054187,330,,
1964,109.5195,9,0.054177,330,,
1965,111.0675,9,0.054168,330,,
1966,111.0609,9,0.054159,330,,
1967,111.2328,11,0.054147,330,,
1968,110.7658,9,0.054138,330,,
1969,110.8296,10,0.054128,330,,
1970,110.8143,9,0.054118,330,,
1971,110.9677,9,0.054109,330,,
1972,110.9778,9,0.054100,330,,
1973,110.8533,9,0.054091,330,,
1974,110.7561,9,0.054081,330,,
1975,110.8960,9,0.054072,330,,
1976,110.8299,10,0.054062,330,,
1977,111.0657,9,0.054053,330,,
1978,110.8751,9,0.054044,330,,
1979,110.9676,9,0.054035,330,,
1980,110.9212,9,0.054026,330,,
1981,110.9013,9,0.054017,330,,
1982,110.8933,9,0.054008,330,,
1983,110.9008,9,0.053999,330,,
1984,110.9011,9,0.053990,330,,
1985,110.8642,9,0.053981,330,,
1986,110.9060,9,0.053972,330,,
1987,110.9596,9,0.053963,330,,
1988,110.8446,9,0.053954,330,,
1989,110.7137,9,0.053945,330,,
1990,110.8484,9,0.053936,330,,
1991,110.8805,9,0.053927,330,,
1992,111.0923,9,0.053919,330,,
1993,110.7595,10,0.053909,330,,
1994,110.9190,9,0.053900,330,,
1995,111.0622,9,0.053891,330,,
1996,110.8179,9,0.053882,330,,
1997,110.9949,9,0.053874,330,,
1998,110.8605,9,0.053865,330,,
1999,110.8297,9,0.053856,330,,
2000,110.8108,9,0.053848,330,1.0000,110.9559
2001,110.9075,9,0.053839,330,,
2002,111.0460,9,0.053830,330,,
2003,110.4411,10,0.053821,330,,
2004,110.7799,11,0.053810,330,,
2005,110.9719,13,0.053798,330,,
2006,111.0778,9,0.053789,330,,
2007,110.8974,9,0.053781,330,,
2008,111.0662,9,0.053772,330,,
2009,111.1567,9,0.053764,330,,
2010,110.8483,9,0.053755,330,,
2011,108.1588,11,0.053745,330,,
2012,110.7068,10,0.053736,330,,
2013,110.8263,9,0.053727,330,,
2014,103.2385,17,0.053712,330,,
2015,110.9165,9,0.053703,330,,
2016,110.8402,10,0.053694,330,,
2017,110.9003,9,0.053686,330,,
2018,111.0298,9,0.053677,330,,
2019,111.0655,9,0.053669,330,,
2020,109.8846,11,0.053659,330,,
2021,110.8250,9,0.053651,330,,
2022,110.9054,11,0.053641,330,,
2023,108.7049,10,0.053632,330,,
2024,108.1256,11,0.053622,330,,
2025,110.8840,9,0.053614,330,,
2026,110.8505,9,0.053606,330,,
2027,110.8891,11,0.053596,330,,
2028,110.6171,10,0.053587,330,,
2029,111.0215,9,0.053579,330,,
2030,110.8305,9,0.053571,330,,
2031,110.8766,11,0.053561,330,,
2032,110.6300,9,0.053553,330,,
2033,110.7573,9,0.053545,330,,
2034,110.3102,11,0.053535,330,,
2035,110.0860,10,0.053526,330,,
2036,111.0617,9,0.053518,330,,
2037,111.7279,10,0.053509,330,,
2038,111.6090,10,0.053501,330,,
2039,111.0118,9,0.053493,330,,
2040,110.7790,9,0.053485,330,,
2041,110.8702,9,0.053477,330,,
2042,109.7001,9,0.053469,330,,
2043,111.5213,10,0.053461,330,,
2044,106.3564,10,0.053452,330,,
2045,110.3219,11,0.053443,330,,
2046,110.8668,9,0.053435,330,,
2047,110.9035,9,0.053427,330,,
2048,111.0431,9,0.053419,330,,
2049,110.6432,11,0.053410,330,,
2050,110.8136,9,0.053402,330,1.0000,110.9498
2051,110.8149,11,0.053393,330,,
2052,111.0361,9,0.053385,330,,
2053,110.8695,9,0.053378,330,,
2054,110.7877,9,0.053370,330,,
2055,110.8692,11,0.053361,330,,
2056,110.9744,9,0.053353,330,,
2057,111.0486,9,0.053346,330,,
2058,110.9768,9,0.053338,330,,
2059,110.7650,11,0.053329,330,,
2060,110.9522,9,0.053322,330,,
2061,110.2067,11,0.053313,330,,
2062,111.5886,12,0.053303,330,,
2063,111.0546,9,0.053295,330,,
2064,110.5727,11,0.053286,330,,
2065,111.0071,9,0.053279,330,,
2066,110.7845,9,0.053271,330,,
2067,112.4394,12,0.053262,330,,
2068,110.9927,9,0.053254,330,,
2069,110.7235,13,0.053244,330,,
2070,107.6122,10,0.053236,330,,
2071,110.8733,9,0.053228,330,,
2072,110.9011,9,0.053221,330,,
2073,111.0333,9,0.053214,330,,
2074,110.9812,9,0.053207,330,,
2075,110.8810,9,0.053199,330,,
2076,110.9013,9,0.053192,330,,
2077,107.9956,11,0.053183,330,,
2078,110.9128,9,0.053176,330,,
2079,110.8520,9,0.053169,330,,
2080,110.8685,9,0.053162,330,,
2081,111.5737,10,0.053154,330,,
2082,111.0700,9,0.053147,330,,
2083,109.5089,8,0.053141,330,,
2084,110.9474,9,0.053134,330,,
2085,110.2376,12,0.053124,330,,
2086,110.9126,9,0.053117,330,,
2087,110.9929,9,0.053110,330,,
2088,110.6742,10,0.053103,330,,
2089,110.8616,9,0.053096,330,,
2090,111.5662,10,0.053088,330,,
2091,110.5631,11,0.053079,330,,
2092,110.7751,12,0.053070,330,,
2093,110.8918,9,0.053063,330,,
2094,111.2434,9,0.053056,330,,
2095,111.0152,9,0.053049,330,,
2096,110.8767,9,0.053043,330,,
2097,111.0602,9,0.053036,330,,
2098,110.9701,9,0.053029,330,,
2099,111.0466,9,0.053022,330,,
2100,111.0236,9,0.053015,330,1.0000,111.0018
2101,111.0335,9,0.053009,330,,
2102,111.1022,9,0.053002,330,,
2103,110.8922,9,0.052995,330,,
2104,111.0667,9,0.052988,330,,
2105,111.6909,10,0.052981,330,,
2106,111.3153,11,0.052973,330,,
2107,110.9090,9,0.052966,330,,
2108,110.8278,9,0.052959,330,,
2109,109.9378,10,0.052952,330,,
2110,110.8417,9,0.052945,330,,
2111,110.8905,9,0.052939,330,,
2112,110.8810,9,0.052932,330,,
2113,111.0739,9,0.052925,330,,
2114,110.8825,9,0.052919,330,,
2115,110.8506,9,0.052912,330,,
2116,109.6501,9,0.052906,330,,
2117,110.8466,9,0.052899,330,,
2118,110.8102,9,0.052893,330,,
2119,111.0517,9,0.052886,330,,
2120,111.2033,9,0.052880,330,,
2121,111.5321,12,0.052871,330,,
2122,111.5935,10,0.052864,330,,
2123,109.5201,9,0.052858,330,,
2124,110.9594,9,0.052851,330,,
2125,111.0574,9,0.052845,330,,
2126,111.1001,9,0.052838,330,,
2127,109.4975,8,0.052833,330,,
2128,110.9183,9,0.052826,330,,
2129,111.2203,9,0.052820,330,,
2130,110.3573,10,0.052813,330,,
2131,110.7675,9,0.052807,330,,
2132,111.6920,10,0.052800,330,,
2133,111.0795,9,0.052793,330,,
2134,111.0217,9,0.052787,330,,
2135,111.0799,9,0.052781,330,,
2136,110.8688,13,0.052772,330,,
2137,111.0917,9,0.052765,330,,
2138,110.9314,9,0.052759,330,,
2139,110.9559,9,0.052753,330,,
2140,110.9055,9,0.052747,330,,
2141,111.0525,9,0.052741,330,,
2142,110.8183,9,0.052735,330,,
2143,108.0429,11,0.052727,330,,
2144,110.2125,10,0.052720,330,,
2145,110.8931,9,0.052714,330,,
2146,111.0551,9,0.052708,330,,
2147,111.6353,10,0.052701,330,,
2148,111.0358,9,0.052695,330,,
2149,110.8656,9,0.052689,330,,
2150,108.7232,13,0.052680,330,1.0000,110.9638
2151,111.0591,9,0.052674,330,,
2152,111.0543,9,0.052668,330,,
2153,110.8399,9,0.052662,330,,
2154,108.7119,12,0.052654,330,,
2155,110.8736,9,0.052648,330,,
2156,110.9949,9,0.052642,330,,
2157,110.5326,11,0.052635,330,,
2158,111.5326,10,0.052629,330,,
2159,110.7233,9,0.052623,330,,
2160,110.7926,9,0.052617,330,,
2161,110.8876,9,0.052611,330,,
2162,110.8168,9,0.052605,330,,
2163,110.6942,9,0.052599,330,,
2164,110.8860,9,0.052593,330,,
2165,111.9210,11,0.052586,330,,
2166,110.6534,11,0.052579,330,,
2167,112.4902,12,0.052571,330,,
2168,111.9122,10,0.052565,330,,
2169,111.5561,12,0.052557,330,,
2170,111.2332,10,0.052551,330,,
2171,110.6222,10,0.052545,330,,
2172,108.8480,10,0.052538,330,,
2173,111.0874,9,0.052533,330,,
2174,110.6546,10,0.052526,330,,
2175,111.7052,10,0.052520,330,,
2176,111.0663,9,0.052514,330,,
2177,111.0323,9,0.052509,330,,
2178,111.0061,9,0.052503,330,,
2179,110.9035,9,0.052497,330,,
2180,110.7817,10,0.052491,330,,
2181,110.8298,9,0.052485,330,,
2182,109.2243,10,0.052479,330,,
2183,111.7150,10,0.052473,330,,
2184,110.8113,9,0.052468,330,,
2185,110.7453,11,0.052461,330,,
2186,111.0234,9,0.052455,330,,
2187,109.0499,13,0.052447,330,,
2188,110.8431,9,0.052442,330,,
2189,110.9199,10,0.052436,330,,
2190,110.8988,9,0.052430,330,,
2191,110.8891,9,0.052425,330,,
2192,110.9578,10,0.052419,330,,
2193,111.5865,10,0.052413,330,,
2194,108.8466,10,0.052407,330,,
2195,110.7373,9,0.052401,330,,
2196,111.0197,9,0.052396,330,,
2197,110.8553,9,0.052390,330,,
2198,111.3766,12,0.052383,330,,
2199,110.9042,9,0.052378,330,,
2200,111.6340,12,0.052371,330,1.0000,110.9630
2201,110.9055,9,0.052365,330,,
2202,107.8546,11,0.052359,330,,
2203,111.5230,10,0.052353,330,,
2204,111.1867,9,0.052348,330,,
2205,110.7596,11,0.052341,330,,
2206,110.8676,9,0.052336,330,,
2207,110.7906,9,0.052331,330,,
2208,111.0578,9,0.052326,330,,
2209,111.0419,9,0.052320,330,,
2210,110.8785,9,0.052315,330,,
2211,111.2675,9,0.052310,330,,
2212,110.8466,9,0.052305,330,,
2213,112.5238,12,0.052298,330,,
2214,111.0210,9,0.052293,330,,
2215,110.9772,9,0.052288,330,,
2216,110.8858,9,0.052282,330,,
2217,111.1391,12,0.052276,330,,
2218,112.3084,11,0.052269,330,,
2219,111.0489,9,0.052264,330,,
2220,110.9318,9,0.052259,330,,
2221,110.9202,9,0.052254,330,,
2222,110.8732,10,0.052248,330,,
2223,109.0990,10,0.052243,330,,
2224,107.4343,11,0.052237,330,,
2225,110.8807,10,0.052231,330,,
2226,110.5462,11,0.052225,330,,
2227,109.4564,9,0.052220,330,,
2228,110.9303,9,0.052215,330,,
2229,110.8792,9,0.052210,330,,
2230,110.8589,9,0.052205,330,,
2231,111.0733,9,0.052200,330,,
2232,110.8785,9,0.052195,330,,
2233,111.1798,9,0.052190,330,,
2234,110.8419,9,0.052185,330,,
2235,110.9301,9,0.052180,330,,
2236,110.6157,11,0.052174,330,,
2237,111.0684,10,0.052169,330,,
2238,110.7755,10,0.052163,330,,
2239,110.8501,9,0.052159,330,,
2240,110.8245,9,0.052154,330,,
2241,111.4305,10,0.052148,330,,
2242,110.8168,9,0.052144,330,,
2243,110.7364,9,0.052139,330,,
2244,110.2835,11,0.052133,330,,
2245,110.8225,11,0.052127,330,,
2246,110.8730,9,0.052122,330,,
2247,111.2198,9,0.052117,330,,
2248,110.9067,9,0.052113,330,,
2249,111.7286,10,0.052107,330,,
2250,111.8451,11,0.052102,330,1.0000,111.1239
2251,110.8945,9,0.052097,330,,
2252,111.0912,9,0.052092,330,,
2253,111.0497,9,0.052087,330,,
2254,111.4672,10,0.052082,330,,
2255,111.0999,9,0.052078,330,,
2256,110.9114,9,0.052073,330,,
2257,110.9640,9,0.052068,330,,
2258,110.8209,9,0.052064,330,,
2259,111.4306,10,0.052058,330,,
2260,111.4774,9,0.052054,330,,
2261,110.9492,9,0.052049,330,,
2262,110.7481,9,0.052045,330,,
2263,111.9201,10,0.052040,330,,
2264,111.1121,10,0.052034,330,,
2265,111.0685,9,0.052030,330,,
2266,110.8784,10,0.052025,330,,
2267,111.2917,9,0.052020,330,,
2268,111.0362,10,0.052015,330,,
2269,110.9330,9,0.052011,330,,
2270,110.8590,9,0.052006,330,,
2271,110.9450,9,0.052002,330,,
2272,110.9037,10,0.051997,330,,
2273,110.9717,9,0.051992,330,,
2274,110.9317,9,0.051988,330,,
2275,111.1281,9,0.051983,330,,
2276,111.0127,9,0.051979,330,,
2277,110.6250,9,0.051974,330,,
2278,111.0981,9,0.051970,330,,
2279,111.1767,12,0.051964,330,,
2280,110.9265,9,0.051960,330,,
2281,109.5661,9,0.051955,330,,
2282,111.0793,9,0.051951,330,,
2283,110.8675,9,0.051946,330,,
2284,112.1308,11,0.051941,330,,
2285,111.1352,9,0.051937,330,,
2286,110.8892,9,0.051932,330,,
2287,111.0047,9,0.051928,330,,
2288,111.2686,9,0.051924,330,,
2289,111.1716,9,0.051919,330,,
2290,111.1350,9,0.051915,330,,
2291,110.8337,9,0.051911,330,,
2292,111.0941,9,0.051906,330,,
2293,112.1626,11,0.051901,330,,
2294,106.2341,10,0.051896,330,,
2295,110.9784,9,0.051892,330,,
2296,110.7481,9,0.051888,330,,
2297,110.6660,10,0.051883,330,,
2298,111.5056,10,0.051878,330,,
2299,111.1447,9,0.051874,330,,
